,currency,sector,credit_source,time,variable,value
16647,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2010-03-01,Innenlandsk lσnegjeld,186.623
16648,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2010-04-01,Innenlandsk lσnegjeld,187.598
16649,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2010-05-01,Innenlandsk lσnegjeld,187.736
16650,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2010-06-01,Innenlandsk lσnegjeld,186.663
16651,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2010-07-01,Innenlandsk lσnegjeld,176.485
16652,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2010-08-01,Innenlandsk lσnegjeld,175.632
16653,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2010-09-01,Innenlandsk lσnegjeld,177.188
16654,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2010-10-01,Innenlandsk lσnegjeld,178.669
16655,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2010-11-01,Innenlandsk lσnegjeld,178.669
16656,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2010-12-01,Innenlandsk lσnegjeld,179.518
16657,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2011-01-01,Innenlandsk lσnegjeld,182.983
16658,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2011-02-01,Innenlandsk lσnegjeld,183.369
16659,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2011-03-01,Innenlandsk lσnegjeld,182.751
16660,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2011-04-01,Innenlandsk lσnegjeld,183.453
16661,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2011-05-01,Innenlandsk lσnegjeld,183.2
16662,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2011-06-01,Innenlandsk lσnegjeld,182.802
16663,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2011-07-01,Innenlandsk lσnegjeld,180.111
16664,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2011-08-01,Innenlandsk lσnegjeld,181.667
16665,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2011-09-01,Innenlandsk lσnegjeld,183.187
16666,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2011-10-01,Innenlandsk lσnegjeld,184.619
16667,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2011-11-01,Innenlandsk lσnegjeld,185.088
16668,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2011-12-01,Innenlandsk lσnegjeld,185.552
16669,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2012-01-01,Innenlandsk lσnegjeld,189.091
16670,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2012-02-01,Innenlandsk lσnegjeld,189.65
16671,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2012-03-01,Innenlandsk lσnegjeld,187.949
16672,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2012-04-01,Innenlandsk lσnegjeld,188.615
16673,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2012-05-01,Innenlandsk lσnegjeld,188.922
16674,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2012-06-01,Innenlandsk lσnegjeld,188.779
16675,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2012-07-01,Innenlandsk lσnegjeld,190.509
16676,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2012-08-01,Innenlandsk lσnegjeld,189.925
16677,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2012-09-01,Innenlandsk lσnegjeld,186.895
16678,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2012-10-01,Innenlandsk lσnegjeld,188.74
16679,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2012-11-01,Innenlandsk lσnegjeld,189.565
16680,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2012-12-01,Innenlandsk lσnegjeld,191.033
16681,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2013-01-01,Innenlandsk lσnegjeld,194.927
16682,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2013-02-01,Innenlandsk lσnegjeld,195.219
16683,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2013-03-01,Innenlandsk lσnegjeld,194.425
16684,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2013-04-01,Innenlandsk lσnegjeld,195.285
16685,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2013-05-01,Innenlandsk lσnegjeld,195.526
16686,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2013-06-01,Innenlandsk lσnegjeld,195.896
16687,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2013-07-01,Innenlandsk lσnegjeld,195.914
16688,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2013-08-01,Innenlandsk lσnegjeld,198.059
16689,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2013-09-01,Innenlandsk lσnegjeld,199.471
16690,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2013-10-01,Innenlandsk lσnegjeld,201.873
16691,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2013-11-01,Innenlandsk lσnegjeld,203.318
16692,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2013-12-01,Innenlandsk lσnegjeld,205.082
16693,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2014-01-01,Innenlandsk lσnegjeld,208.671
16694,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2014-02-01,Innenlandsk lσnegjeld,209.223
16695,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2014-03-01,Innenlandsk lσnegjeld,210.504
16696,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2014-04-01,Innenlandsk lσnegjeld,211.533
16697,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2014-05-01,Innenlandsk lσnegjeld,211.888
16698,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2014-06-01,Innenlandsk lσnegjeld,211.911
16699,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2014-07-01,Innenlandsk lσnegjeld,212.749
16700,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2014-08-01,Innenlandsk lσnegjeld,215.846
16701,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2014-09-01,Innenlandsk lσnegjeld,217.653
16702,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2014-10-01,Innenlandsk lσnegjeld,219.032
16703,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2014-11-01,Innenlandsk lσnegjeld,215.934
16704,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2014-12-01,Innenlandsk lσnegjeld,217.477
16705,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2015-01-01,Innenlandsk lσnegjeld,220.774
16706,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2015-02-01,Innenlandsk lσnegjeld,221.682
16707,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2015-03-01,Innenlandsk lσnegjeld,222.398
16708,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2015-04-01,Innenlandsk lσnegjeld,222.593
16709,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2015-05-01,Innenlandsk lσnegjeld,223.15
16710,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2015-06-01,Innenlandsk lσnegjeld,222.362
16711,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2015-07-01,Innenlandsk lσnegjeld,222.649
16712,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2015-08-01,Innenlandsk lσnegjeld,225.783
16713,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2015-09-01,Innenlandsk lσnegjeld,227.031
16714,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2015-10-01,Innenlandsk lσnegjeld,228.048
16715,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2015-11-01,Innenlandsk lσnegjeld,223.866
16716,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2015-12-01,Innenlandsk lσnegjeld,226.074
16717,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2016-01-01,Innenlandsk lσnegjeld,229.44
16718,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2016-02-01,Innenlandsk lσnegjeld,230.113
16719,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2016-03-01,Innenlandsk lσnegjeld,230.576
16720,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2016-04-01,Innenlandsk lσnegjeld,231.229
16721,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2016-05-01,Innenlandsk lσnegjeld,231.747
16722,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2016-06-01,Innenlandsk lσnegjeld,230.864
16723,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2016-07-01,Innenlandsk lσnegjeld,230.602
16724,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2016-08-01,Innenlandsk lσnegjeld,233.646
16725,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2016-09-01,Innenlandsk lσnegjeld,235.013
16726,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2016-10-01,Innenlandsk lσnegjeld,236.034
16727,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2016-11-01,Innenlandsk lσnegjeld,231.347
16728,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2016-12-01,Innenlandsk lσnegjeld,233.106
16729,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2017-01-01,Innenlandsk lσnegjeld,236.625
16730,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2017-02-01,Innenlandsk lσnegjeld,237.326
16731,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2017-03-01,Innenlandsk lσnegjeld,237.89
16732,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2017-04-01,Innenlandsk lσnegjeld,238.372
16733,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2017-05-01,Innenlandsk lσnegjeld,238.751
16734,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2017-06-01,Innenlandsk lσnegjeld,238.181
16735,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2017-07-01,Innenlandsk lσnegjeld,237.859
16736,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2017-08-01,Innenlandsk lσnegjeld,241.311
16737,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2017-09-01,Innenlandsk lσnegjeld,242.718
16738,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2017-10-01,Innenlandsk lσnegjeld,243.555
16739,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2017-11-01,Innenlandsk lσnegjeld,239.125
16740,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2017-12-01,Innenlandsk lσnegjeld,241.143
16741,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2018-01-01,Innenlandsk lσnegjeld,246.545
16742,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2018-02-01,Innenlandsk lσnegjeld,247.748
16743,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2018-03-01,Innenlandsk lσnegjeld,248.333
16744,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2018-04-01,Innenlandsk lσnegjeld,248.663
16745,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2018-05-01,Innenlandsk lσnegjeld,249.174
16746,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2018-06-01,Innenlandsk lσnegjeld,249.097
16747,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2018-07-01,Innenlandsk lσnegjeld,248.439
16748,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2018-08-01,Innenlandsk lσnegjeld,251.832
16749,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2018-09-01,Innenlandsk lσnegjeld,253.434
16750,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2018-10-01,Innenlandsk lσnegjeld,254.279
16751,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2018-11-01,Innenlandsk lσnegjeld,248.969
16752,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2018-12-01,Innenlandsk lσnegjeld,250.44
16753,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2019-01-01,Innenlandsk lσnegjeld,254.479
16754,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2019-02-01,Innenlandsk lσnegjeld,255.473
16755,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2019-03-01,Innenlandsk lσnegjeld,256.199
16756,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2019-04-01,Innenlandsk lσnegjeld,256.653
16757,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2019-05-01,Innenlandsk lσnegjeld,256.927
16758,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2019-06-01,Innenlandsk lσnegjeld,257.096
16759,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2019-07-01,Innenlandsk lσnegjeld,250.32
16760,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2019-08-01,Innenlandsk lσnegjeld,253.983
16761,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2019-09-01,Innenlandsk lσnegjeld,255.118
16762,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2019-10-01,Innenlandsk lσnegjeld,256.139
16763,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2019-11-01,Innenlandsk lσnegjeld,256.872
16764,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2019-12-01,Innenlandsk lσnegjeld,258.715
16765,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2020-01-01,Innenlandsk lσnegjeld,262.829
16766,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2020-02-01,Innenlandsk lσnegjeld,263.381
16767,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2020-03-01,Innenlandsk lσnegjeld,263.907
16768,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2020-04-01,Innenlandsk lσnegjeld,267.971
16769,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2020-05-01,Innenlandsk lσnegjeld,268.01
16770,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1987-12-01,Innenlandsk lσnegjeld,40.523
16771,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1988-01-01,Innenlandsk lσnegjeld,41.32
16772,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1988-02-01,Innenlandsk lσnegjeld,41.638
16773,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1988-03-01,Innenlandsk lσnegjeld,42.286
16774,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1988-04-01,Innenlandsk lσnegjeld,43.793
16775,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1988-05-01,Innenlandsk lσnegjeld,45.136
16776,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1988-06-01,Innenlandsk lσnegjeld,46.886
16777,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1988-07-01,Innenlandsk lσnegjeld,48.863
16778,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1988-08-01,Innenlandsk lσnegjeld,50.612
16779,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1988-09-01,Innenlandsk lσnegjeld,52.204
16780,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1988-10-01,Innenlandsk lσnegjeld,53.368
16781,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1988-11-01,Innenlandsk lσnegjeld,54.549
16782,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1988-12-01,Innenlandsk lσnegjeld,56.224
16783,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1989-01-01,Innenlandsk lσnegjeld,56.309
16784,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1989-02-01,Innenlandsk lσnegjeld,57.045
16785,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1989-03-01,Innenlandsk lσnegjeld,57.327
16786,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1989-04-01,Innenlandsk lσnegjeld,58.344
16787,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1989-05-01,Innenlandsk lσnegjeld,58.534
16788,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1989-06-01,Innenlandsk lσnegjeld,60.004
16789,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1989-07-01,Innenlandsk lσnegjeld,61.164
16790,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1989-08-01,Innenlandsk lσnegjeld,62.024
16791,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1989-09-01,Innenlandsk lσnegjeld,62.757
16792,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1989-10-01,Innenlandsk lσnegjeld,63.217
16793,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1989-11-01,Innenlandsk lσnegjeld,63.504
16794,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1989-12-01,Innenlandsk lσnegjeld,63.857
16795,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1990-01-01,Innenlandsk lσnegjeld,63.956
16796,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1990-02-01,Innenlandsk lσnegjeld,64.138
16797,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1990-03-01,Innenlandsk lσnegjeld,64.325
16798,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1990-04-01,Innenlandsk lσnegjeld,64.2
16799,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1990-05-01,Innenlandsk lσnegjeld,63.962
16800,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1990-06-01,Innenlandsk lσnegjeld,64.071
16801,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1990-07-01,Innenlandsk lσnegjeld,64.277
16802,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1990-08-01,Innenlandsk lσnegjeld,64.326
16803,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1990-09-01,Innenlandsk lσnegjeld,64.263
16804,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1990-10-01,Innenlandsk lσnegjeld,64.297
16805,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1990-11-01,Innenlandsk lσnegjeld,64.133
16806,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1990-12-01,Innenlandsk lσnegjeld,64.019
16807,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1991-01-01,Innenlandsk lσnegjeld,63.123
16808,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1991-02-01,Innenlandsk lσnegjeld,61.739
16809,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1991-03-01,Innenlandsk lσnegjeld,59.48
16810,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1991-04-01,Innenlandsk lσnegjeld,59.172
16811,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1991-05-01,Innenlandsk lσnegjeld,58.88
16812,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1991-06-01,Innenlandsk lσnegjeld,58.568
16813,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1991-07-01,Innenlandsk lσnegjeld,57.672
16814,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1991-08-01,Innenlandsk lσnegjeld,56.811
16815,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1991-09-01,Innenlandsk lσnegjeld,56.18
16816,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1991-10-01,Innenlandsk lσnegjeld,55.87
16817,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1991-11-01,Innenlandsk lσnegjeld,54.812
16818,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1991-12-01,Innenlandsk lσnegjeld,51.973
16819,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1992-01-01,Innenlandsk lσnegjeld,50.903
16820,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1992-02-01,Innenlandsk lσnegjeld,50.207
16821,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1992-03-01,Innenlandsk lσnegjeld,48.975
16822,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1992-04-01,Innenlandsk lσnegjeld,48.687
16823,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1992-05-01,Innenlandsk lσnegjeld,48.593
16824,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1992-06-01,Innenlandsk lσnegjeld,47.888
16825,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1992-07-01,Innenlandsk lσnegjeld,47.47
16826,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1992-08-01,Innenlandsk lσnegjeld,47.03
16827,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1992-09-01,Innenlandsk lσnegjeld,38.039
16828,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1992-10-01,Innenlandsk lσnegjeld,37.341
16829,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1992-11-01,Innenlandsk lσnegjeld,37.17
16830,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1992-12-01,Innenlandsk lσnegjeld,36.265
16831,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1993-01-01,Innenlandsk lσnegjeld,35.943
16832,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1993-02-01,Innenlandsk lσnegjeld,35.53
16833,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1993-03-01,Innenlandsk lσnegjeld,33.454
16834,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1993-04-01,Innenlandsk lσnegjeld,33.066
16835,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1993-05-01,Innenlandsk lσnegjeld,33.119
16836,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1993-06-01,Innenlandsk lσnegjeld,33.49
16837,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1993-07-01,Innenlandsk lσnegjeld,34.073
16838,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1993-08-01,Innenlandsk lσnegjeld,34.158
16839,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1993-09-01,Innenlandsk lσnegjeld,33.753
16840,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1993-10-01,Innenlandsk lσnegjeld,33.822
16841,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1993-11-01,Innenlandsk lσnegjeld,34.206
16842,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1993-12-01,Innenlandsk lσnegjeld,32.687
16843,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1994-01-01,Innenlandsk lσnegjeld,32.904
16844,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1994-02-01,Innenlandsk lσnegjeld,32.7
16845,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1994-03-01,Innenlandsk lσnegjeld,32.763
16846,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1994-04-01,Innenlandsk lσnegjeld,32.777
16847,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1994-05-01,Innenlandsk lσnegjeld,32.689
16848,00 I alt,Kred04 Husholdninger mv.,L203 Lσn fra kredittforetak,1994-06-01,Innenlandsk lσnegjeld,32.522
